date,net_portfolio_value,net_daily_return,net_daily_log_return,net_cumulative_return,net_cumulative_log_return,net_drawdown,gross_portfolio_value,gross_daily_return,gross_daily_log_return,gross_cumulative_return,gross_cumulative_log_return,gross_drawdown,volume_traded
2007-03-08,1036299.7419352753,-0.00014682545874122876,-0.00014683623865408606,0.0362997419352753,0.03565642818289058,-0.042502467556362666,1036299.7419352753,-0.00014682545874122876,-0.00014683623865408606,0.0362997419352753,0.03565642818289058,-0.042502467556362666,0.0
2007-03-09,1030409.3942036431,-0.005684019297961029,-0.0057002348110373295,0.030409394203643192,0.029956193371853283,-0.047944902008522416,1030409.3942036431,-0.005684019297961029,-0.0057002348110373295,0.030409394203643192,0.029956193371853283,-0.047944902008522416,0.0
2007-03-12,1028444.1311988104,-0.0019072642542738993,-0.0019090853987125884,0.028444131198810396,0.028047107973140535,-0.04976072266502085,1028444.1311988104,-0.0019072642542738993,-0.0019090853987125884,0.028444131198810396,0.028047107973140535,-0.04976072266502085,171613.33725262125
2007-03-13,1029475.4525656352,0.0010027976586561849,0.001002295192970301,0.029475452565635107,0.02904940316611069,-0.04880782494254621,1029475.4525656352,0.0010027976586561849,0.001002295192970301,0.029475452565635107,0.02904940316611069,-0.04880782494254621,0.0
2007-03-14,1028692.5369713961,-0.0007604995265190206,-0.0007607888529816638,0.028692536971396176,0.02828861431312921,-0.04953120614130602,1028692.5369713961,-0.0007604995265190206,-0.0007607888529816638,0.028692536971396176,0.02828861431312921,-0.04953120614130602,0.0
2007-03-15,1028673.4344048952,-0.000018569753171493453,-0.00001856992559149441,0.028673434404895115,0.028270044387537576,-0.049548856112205164,1028673.4344048952,-0.000018569753171493453,-0.00001856992559149441,0.028673434404895115,0.028270044387537576,-0.049548856112205164,0.0
2007-03-16,1028635.1239510581,-0.000037242581129914853,-0.00003724327465205855,0.02863512395105805,0.028232801112885463,-0.04958425336604144,1028635.1239510581,-0.000037242581129914853,-0.00003724327465205855,0.02863512395105805,0.028232801112885463,-0.04958425336604144,0.0
2007-03-19,1028272.1751875414,-0.00035284500311694167,-0.00035290726756195026,0.028272175187541437,0.027879893845323606,-0.04991960281312491,1028272.1751875414,-0.00035284500311694167,-0.00035290726756195026,0.028272175187541437,0.027879893845323606,-0.04991960281312491,685371.4881533904
2007-03-20,1032630.590507173,0.004238581403641195,0.004229623919912656,0.032630590507172874,0.03210951776523611,-0.045892609709644594,1032630.590507173,0.004238581403641195,0.004229623919912656,0.032630590507172874,0.03210951776523611,-0.045892609709644594,0.0
2007-03-21,1037746.4865478803,0.004954236382048949,0.00494200453598701,0.037746486547880265,0.03705152230122318,-0.041165736164286315,1037746.4865478803,0.004954236382048949,0.00494200453598701,0.037746486547880265,0.03705152230122318,-0.041165736164286315,0.0
2007-03-22,1038355.753218791,0.0005871055010144843,0.0005869332220071608,0.03835575321879103,0.0376384555232304,-0.04060279929342725,1038355.753218791,0.0005871055010144843,0.0005869332220071608,0.03835575321879103,0.0376384555232304,-0.04060279929342725,0.0
2007-03-23,1033505.4305742064,-0.004671156903160667,-0.0046821008504637695,0.03350543057420641,0.03295635467276655,-0.045084294150380844,1033505.4305742064,-0.004671156903160667,-0.0046821008504637695,0.03350543057420641,0.03295635467276655,-0.045084294150380844,0.0
2007-03-26,1037846.5037985317,0.004200339055706159,0.004191542256039193,0.03784650379853183,0.03714789692880591,-0.04107332441619338,1037846.5037985316,0.004200339055706159,0.004191542256039193,0.037846503798531606,0.03714789692880569,-0.04107332441619349,177761.5819416249
2007-03-27,1035275.0481411893,-0.0024776839811386786,-0.002480758519633689,0.0352750481411892,0.03466713840917201,-0.04344924167937403,1035275.0481411893,-0.0024776839811385676,-0.0024807585196335775,0.0352750481411892,0.03466713840917201,-0.04344924167937403,0.0
2007-03-28,1039484.9817670208,0.004066488063621643,0.004058242247817962,0.039484981767020866,0.03872538065699016,-0.03955943943841489,1039484.9817670208,0.004066488063621643,0.004058242247817962,0.039484981767020866,0.03872538065699016,-0.03955943943841489,0.0
2007-03-29,1043131.4809946337,0.00350798644672512,0.0035018478142406872,0.04313148099463371,0.04222722847123068,-0.03619022696907981,1043131.4809946337,0.00350798644672512,0.0035018478142406872,0.04313148099463371,0.04222722847123068,-0.03619022696907981,0.0
2007-03-30,1043762.9347387907,0.0006053443460021235,0.0006051611990211042,0.04376293473879067,0.04283238967025182,-0.03560679017235391,1043762.9347387907,0.0006053443460021235,0.0006051611990211042,0.04376293473879067,0.04283238967025182,-0.03560679017235391,0.0
2007-04-02,1043527.87961722,-0.0002251997208825296,-0.00022522508214731034,0.043527879617220044,0.04260716458810458,-0.03582397125402814,1043527.87961722,-0.0002251997208825296,-0.00022522508214731034,0.043527879617220044,0.04260716458810458,-0.03582397125402814,12370.667372394237
2007-04-03,1043035.8115134563,-0.00047154284363182253,-0.0004716540549204784,0.04303581151345637,0.04213551053318421,-0.03627862156038453,1043035.8115134563,-0.00047154284363182253,-0.0004716540549204784,0.04303581151345637,0.04213551053318421,-0.03627862156038453,0.0
2007-04-04,1048510.5216382567,0.005248822777097706,0.0052350957198008365,0.04851052163825664,0.04737060625298491,-0.031220218838454716,1048510.5216382567,0.005248822777097706,0.0052350957198008365,0.04851052163825664,0.04737060625298491,-0.031220218838454716,0.0
2007-04-05,1049196.7272258361,0.0006544575122691132,0.0006542434483435013,0.049196727225836234,0.048024849701328635,-0.03058619363293902,1049196.7272258361,0.0006544575122691132,0.0006542434483435013,0.049196727225836234,0.048024849701328635,-0.03058619363293902,0.0
2007-04-09,1043705.0911426293,-0.005234133828959986,-0.005247879894240149,0.043705091142629326,0.04277696980708843,-0.03566023523110573,1043705.0911426293,-0.005234133828959986,-0.005247879894240149,0.043705091142629326,0.04277696980708843,-0.03566023523110573,174009.9193799067
2007-04-10,1047436.2397421835,0.0035749069648298715,0.003568532173266638,0.04743623974218347,0.04634550198035504,-0.032212810289571014,1047436.2397421835,0.0035749069648298715,0.003568532173266638,0.04743623974218347,0.04634550198035504,-0.032212810289571014,0.0
2007-04-11,1045576.9751519652,-0.0017750623089726192,-0.0017766395988745851,0.04557697515196524,0.04456886238148057,-0.03393069285313255,1045576.9751519652,-0.0017750623089726192,-0.0017766395988745851,0.04557697515196524,0.04456886238148057,-0.03393069285313255,0.0
2007-04-12,1046582.1293566561,0.0009613392687275457,0.0009608774780673797,0.04658212935665618,0.04552973985954794,-0.033001972491859766,1046582.1293566561,0.0009613392687275457,0.0009608774780673797,0.04658212935665618,0.04552973985954794,-0.033001972491859766,0.0
2007-04-13,1051872.2352379037,0.0050546495424104165,0.005041917686767751,0.05187223523790374,0.05057165754631571,-0.028114136354604025,1051872.2352379037,0.0050546495424104165,0.005041917686767751,0.05187223523790374,0.05057165754631571,-0.028114136354604025,0.0
2007-04-16,1054871.361223828,0.00285122649448577,0.0028471694580812657,0.054871361223828075,0.053418827004397026,-0.025343069630561987,1054871.3612238278,0.002851226494485548,0.0028471694580810445,0.05487136122382785,0.05341882700439682,-0.02534306963056221,5583.135029433091
2007-04-17,1052524.888051274,-0.002224416415885777,-0.00222689410503826,0.05252488805127409,0.05119193289935883,-0.027511112506332536,1052524.888051274,-0.002224416415885555,-0.0022268941050380374,0.05252488805127409,0.05119193289935883,-0.027511112506332536,0.0
2007-04-18,1054245.4792724447,0.001634727350111831,0.0016333926377531112,0.05424547927244472,0.05282532553711178,-0.025921358324266897,1054245.4792724447,0.001634727350111831,0.0016333926377531112,0.05424547927244472,0.05282532553711178,-0.025921358324266897,0.0
2007-04-19,1047975.8281717245,-0.005947050496291517,-0.005964804625893124,0.04797582817172441,0.046860520911218624,-0.03171425319367149,1047975.8281717245,-0.005947050496291517,-0.005964804625893124,0.04797582817172441,0.046860520911218624,-0.03171425319367149,0.0
2007-04-20,1056572.7976305455,0.008203404341700304,0.008169939313837055,0.05657279763054546,0.055030460225055824,-0.02377101369431389,1056572.7976305455,0.008203404341700304,0.008169939313837055,0.05657279763054546,0.055030460225055824,-0.02377101369431389,0.0
2007-04-23,1055512.6510198903,-0.0010033824579173123,-0.0010038861830765889,0.055512651019890225,0.054026574041979115,-0.024750544734083446,1055512.6510198903,-0.0010033824579173123,-0.0010038861830765889,0.055512651019890225,0.054026574041979115,-0.024750544734083446,354563.02862231515
2007-04-24,1049245.2639547389,-0.005937765936860684,-0.005955464564001697,0.04924526395473894,0.04807110947797755,-0.030541347729503343,1049245.2639547389,-0.005937765936860684,-0.005955464564001697,0.04924526395473894,0.04807110947797755,-0.030541347729503343,0.0
2007-04-25,1054305.6206903947,0.004822854016593547,0.004811261314492239,0.054305620690394685,0.05288237079246967,-0.02586579017447932,1054305.6206903947,0.004822854016593547,0.004811261314492239,0.054305620690394685,0.05288237079246967,-0.02586579017447932,0.0
2007-04-26,1043163.7801525384,-0.010567941893888544,-0.010624179150772307,0.04316378015253841,0.04225819164169728,-0.03616038390076448,1043163.7801525384,-0.010567941893888544,-0.010624179150772307,0.04316378015253841,0.04225819164169728,-0.03616038390076448,0.0
2007-04-27,1050742.7595836408,0.0072653782419420665,0.007239112524960405,0.05074275958364094,0.049497304166657916,-0.02915772452523524,1050742.7595836408,0.0072653782419420665,0.007239112524960405,0.05074275958364094,0.049497304166657916,-0.02915772452523524,0.0
2007-04-30,1045881.745565999,-0.004626264585984918,-0.00463699886720624,0.045881745565999,0.0448603052994516,-0.033649097762841085,1045881.745565999,-0.004626264585984918,-0.00463699886720624,0.045881745565999,0.0448603052994516,-0.033649097762841085,347022.0983263238
2007-05-01,1043461.2283584947,-0.0023143316323914753,-0.0023170138369835516,0.04346122835849475,0.042543291462468005,-0.035885554223878624,1043461.2283584947,-0.0023143316323914753,-0.0023170138369835516,0.04346122835849475,0.042543291462468005,-0.035885554223878624,0.0
2007-05-02,1041765.8267717857,-0.0016247863750300517,-0.0016261077719313822,0.04176582677178575,0.04091718369053663,-0.03745203423934529,1041765.8267717857,-0.0016247863750300517,-0.0016261077719313822,0.04176582677178575,0.04091718369053663,-0.03745203423934529,0.0
2007-05-03,1041269.0936411067,-0.00047681841534219505,-0.0004769321293915383,0.04126909364110665,0.04044025156114496,-0.03791099483507021,1041269.0936411067,-0.00047681841534219505,-0.0004769321293915383,0.04126909364110665,0.04044025156114496,-0.03791099483507021,0.0
2007-05-04,1039314.8689177671,-0.0018767720421876133,-0.0018785353854443986,0.03931486891776714,0.03856171617570072,-0.03971661658205983,1039314.8689177671,-0.0018767720421876133,-0.0018785353854443986,0.03931486891776714,0.03856171617570072,-0.03971661658205983,0.0
2007-05-07,1039006.9796198402,-0.0002962425604932095,-0.00029628644898850744,0.03900697961984023,0.038265429726712166,-0.04000109339036273,1039006.9796198402,-0.0002962425604932095,-0.00029628644898850744,0.03900697961984023,0.038265429726712166,-0.04000109339036273,342898.2775997467
2007-05-08,1035571.328734247,-0.003306667763531501,-0.0033121468711071037,0.035571328734246954,0.03495328285560494,-0.04317549082787431,1035571.328734247,-0.003306667763531501,-0.0033121468711071037,0.035571328734246954,0.03495328285560494,-0.04317549082787431,0.0
2007-05-09,1037572.2112946772,0.0019321533002230051,0.0019302890929384882,0.03757221129467725,0.036883571948543525,-0.041326759194743046,1037572.2112946772,0.0019321533002230051,0.0019302890929384882,0.03757221129467725,0.036883571948543525,-0.041326759194743046,0.0
2007-05-10,1035599.0609641462,-0.0019016992832421309,-0.0019035098090719848,0.03559906096414611,0.03498006213947145,-0.04314986740964588,1035599.0609641462,-0.0019016992832421309,-0.0019035098090719848,0.03559906096414611,0.03498006213947145,-0.04314986740964588,0.0
2007-05-11,1040486.4245555786,0.004719358848087607,0.004708257587638541,0.040486424555578715,0.039688319727110226,-0.03863414827011169,1040486.4245555786,0.004719358848087607,0.004708257587638541,0.040486424555578715,0.039688319727110226,-0.03863414827011169,0.0
2007-05-14,1040631.4495505133,0.00013938191937157285,0.00013937220661436035,0.04063144955051334,0.03982769193372459,-0.03850015125247919,1040631.4495505133,0.00013938191937157285,0.00013937220661436035,0.04063144955051334,0.03982769193372459,-0.03850015125247919,175756.1280461174
2007-05-15,1038640.904476598,-0.001912824251828149,-0.001914656036431413,0.03864090447659807,0.03791303589729321,-0.04033933148129254,1038640.904476598,-0.001912824251828149,-0.001914656036431413,0.03864090447659807,0.03791303589729321,-0.04033933148129254,0.0
2007-05-16,1041240.4575816856,0.0025028410626650732,0.002499714172292263,0.0412404575816856,0.040412750069585376,-0.03793745335389931,1041240.4575816856,0.0025028410626650732,0.002499714172292263,0.0412404575816856,0.040412750069585376,-0.03793745335389931,0.0
2007-05-17,1044344.5388391605,0.0029811377716575382,0.0029767029920572674,0.04434453883916056,0.04338945306164286,-0.03506941235739547,1044344.5388391605,0.0029811377716575382,0.0029767029920572674,0.04434453883916056,0.04338945306164286,-0.03506941235739547,0.0
2007-05-18,1042678.5062479374,-0.0015952901837117395,-0.0015965640140297864,0.04267850624793734,0.041792889047612934,-0.03660875665182495,1042678.5062479374,-0.0015952901837117395,-0.0015965640140297864,0.04267850624793734,0.041792889047612934,-0.03660875665182495,0.0
2007-05-21,1042881.9597333943,0.00019512580746394725,0.00019510677289962758,0.04288195973339426,0.04198799582051255,-0.03642077415756295,1042881.9597333944,0.00019512580746394725,0.00019510677289962758,0.04288195973339448,0.04198799582051276,-0.03642077415756284,176194.94165796577
2007-05-22,1037592.0435693187,-0.005072401641148305,-0.005085309939570177,0.03759204356931867,0.03690268588094241,-0.04130843500410253,1037592.0435693187,-0.005072401641148416,-0.005085309939570288,0.03759204356931867,0.03690268588094241,-0.04130843500410253,0.0
2007-05-23,1036921.7733127647,-0.0006459863110055419,-0.000646195050062435,0.036921773312764694,0.03625649083088004,-0.04192773663156635,1036921.7733127647,-0.0006459863110055419,-0.000646195050062435,0.036921773312764694,0.03625649083088004,-0.04192773663156635,0.0
