date,portfolio_value,daily_return,cumulative_return,drawdown
2005-01-21,972330.2258086001,-0.005439864003399908,-0.027669774191399932,-0.03545960139077031
2005-01-24,970832.4128805252,-0.001540436456996086,-0.029167587119474758,-0.03694541458503353
2005-01-25,973163.2431108063,0.0024008574490888,-0.026836756889193625,-0.0346332578097609
2005-01-26,975492.6785292379,0.0023936738619363407,-0.024507321470762178,-0.032322484671797436
2005-01-27,976490.4123576931,0.0010227999147667255,-0.02350958764230693,-0.03133274419159815
2005-01-28,976490.4123576931,0.0,-0.02350958764230693,-0.03133274419159815
2005-01-31,981145.3145149206,0.004766971696105404,-0.018854685485079403,-0.026715134800215368
2005-02-01,986126.801197459,0.005077215993230633,-0.013873198802541009,-0.021773557316653758
2005-02-02,988780.2430842211,0.0026907714946395878,-0.011219756915778811,-0.01914137348937872
2005-02-03,986294.3090978372,-0.0025141420490257804,-0.013705690902162782,-0.021607391406438747
2005-02-04,994585.9804647799,0.008406893652795233,-0.005414019535220138,-0.013382148795311744
2005-02-07,993551.6772405029,-0.0010399334442595665,-0.006448322759497138,-0.014408165695482977
2005-02-08,994792.8411096353,0.0012492192379762734,-0.005207158890364716,-0.013176945415277475
2005-02-09,987138.9972499853,-0.007693907257226074,-0.012861002750014672,-0.02076947047654487
2005-02-10,990035.0462779611,0.002933780385582674,-0.009964953722038872,-0.017896623156065217
2005-02-11,998723.1933618882,0.008775595486836707,-0.0012768066381118048,-0.009278081194626475
2005-02-14,998102.611427322,-0.0006213753106876219,-0.0018973885726779605,-0.009893691334729171
2005-02-15,1001826.1030347192,0.003730569948186435,0.0018261030347193064,-0.006200030494112663
2005-02-16,1001619.2423898638,-0.00020648358455499505,0.0016192423898637731,-0.006405233874146932
2005-02-17,993758.5378853584,-0.00784799669558034,-0.006241462114641605,-0.014202962315448597
2005-02-18,994792.8411096354,0.0010407993338883426,-0.005207158890364605,-0.013176945415277364
2005-02-22,980312.5959697572,-0.01455604075691408,-0.019687404030242828,-0.02754118201767508
2005-02-23,986932.13660513,0.006752479426039182,-0.013067863394869983,-0.02097467385657903
2005-02-24,993551.6772405029,0.006707189268497116,-0.006448322759497138,-0.014408165695482977
2005-02-25,1002860.4062589961,0.00936914428482205,0.0028604062589960844,-0.00517401359394154
2005-02-28,996240.8656236232,-0.0066006600660065695,-0.0037591343763767604,-0.011740521755037592
2005-03-01,1001205.5211001529,0.004983388704318914,0.0012055211001529287,-0.006815640634215581
2005-03-02,1000791.799810442,-0.0004132231404958553,0.0007917998104420843,-0.007226047394284119
2005-03-03,1001205.5211001529,0.0004133939644481721,0.0012055211001529287,-0.006815640634215581
2005-03-04,1012996.577856911,0.01177685950413232,0.012996577856910996,0.0
2005-03-07,1013824.0204363326,0.0008168266285479842,0.013824020436332463,0.0
2005-03-08,1009893.6681840798,-0.0038767598449296337,0.009893668184079774,-0.0038767598449296337
2005-03-09,998723.1933618879,-0.011061040557148738,-0.0012768066381120269,-0.0148949194042034
2005-03-10,1000791.799810442,0.0020712510356255542,0.0007917998104420843,-0.012854519485819282
2005-03-11,993758.5378853583,-0.007027697395618038,-0.006241462114641716,-0.019791879208324925
2005-03-14,1002860.4062589961,0.00915903413821817,0.0028604062589960844,-0.010814119567435276
2005-03-15,995206.5623993461,-0.00763201320132012,-0.0047934376006538715,-0.018363599265456165
2005-03-16,986311.5546705638,-0.008937850758678034,-0.01368844532943625,-0.027137318914507325
2005-03-17,987304.4857658697,0.0010067114093958995,-0.01269551423413029,-0.02615792695368302
2005-03-18,984617.0991840113,-0.002721943048576092,-0.015382900815988698,-0.028808669614822313
2005-03-21,983128.7004617513,-0.0015116523199663057,-0.01687129953824873,-0.030276773242530308
2005-03-22,979150.603296553,-0.004046364594309848,-0.020849396703446987,-0.03420062697356163
2005-03-23,979233.988487381,0.00008516074089848225,-0.02076601151261903,-0.0341183787833953
2005-03-24,979567.486652894,0.0003405704555130562,-0.02043251334710605,-0.03378942803968599
2005-03-28,980234.1425349207,0.0006805614632072743,-0.019765857465079306,-0.0331318623590664
2005-03-29,977736.7307068063,-0.002547770700636942,-0.022263269293193666,-0.03559522067152732
2005-03-30,982917.899707133,0.005299145299145325,-0.017082100292867053,-0.030484699618675615
2005-03-31,982420.4296608873,-0.0005061155630534664,-0.017579570339112616,-0.030975386400816984
2005-04-01,980346.06219961,-0.0021114864864865135,-0.01965393780038993,-0.03302146877750456
2005-04-04,981011.9733435367,0.0006792613033326234,-0.018988026656463264,-0.03236463768009179
2005-04-05,982841.3663008208,0.0018648018648019793,-0.017158633699179138,-0.03056018945198924
2005-04-06,984168.1295879597,0.0013499261759122305,-0.01583187041204026,-0.02925151727575903
2005-04-07,986154.2582497306,0.00201807862097958,-0.013845741750269425,-0.027292470516424916
2005-04-08,982276.471164373,-0.003932231750679693,-0.017723528835627,-0.031117381947985412
2005-04-11,982359.4687538251,0.00008449514152952808,-0.01764053124617493,-0.031035516074047753
2005-04-12,984434.1455621752,0.002111932418162654,-0.015565854437824767,-0.028989128568396416
2005-04-13,975168.8830157078,-0.00941176470588223,-0.02483111698429219,-0.03812805441716427
2005-04-14,964886.4900315285,-0.01054421768707492,-0.03511350996847151,-0.048270241598479924
2005-04-15,959232.6958633128,-0.005859543300301584,-0.040767304136687166,-0.0538469433280192
2005-04-18,960323.2096408575,0.0011368605159598477,-0.03967679035914251,-0.05277129927583413
2005-04-19,966352.7078832069,0.0062786134728580745,-0.03364729211679307,-0.04682401639358946
2005-04-20,961001.50102147,-0.005537529742591363,-0.03899849897853003,-0.05210225675273383
2005-04-21,968337.0685221383,0.007633252906338983,-0.0316629314778617,-0.04486671354917937
2005-04-22,966919.7865449643,-0.0014636246233318273,-0.033080213455035645,-0.04626467014579261
2005-04-25,969175.7238304871,0.002333117303953136,-0.030824276169512888,-0.04403949374431826
2005-04-26,965761.9605420808,-0.0035223367697594377,-0.034238039457919145,-0.04740670858594043
2005-04-27,966933.849378275,0.0012134344528711427,-0.03306615062172502,-0.04625079906656471
2005-04-28,962171.245842776,-0.0049254698639015215,-0.037828754157223976,-0.050948462013482465
2005-04-29,967390.3724606459,0.005424321959754952,-0.03260962753935415,-0.04580050091504284
2005-05-02,969060.4464743887,0.0017263703064305247,-0.030939553525611285,-0.044153199233411655
2005-05-03,969893.3303991624,0.0008594757198105984,-0.030106669600837632,-0.04333167211629407
2005-05-04,972971.0365076334,0.003173241852487463,-0.02702896349236661,-0.04029593213930438
2005-05-05,972929.6422920832,-0.00004254413954474234,-0.02707035770791677,-0.040336761923089104
2005-05-06,972308.6233714713,-0.0006382978723403765,-0.02769137662852872,-0.04094931292611681
2005-05-09,973470.8279159495,0.0011953041622199123,-0.02652917208405048,-0.039802955648077565
2005-05-10,969505.0651542295,-0.004073838319541667,-0.030494934845770483,-0.043714643161669176
2005-05-11,971583.3182413769,0.002143622722400984,-0.028416681758623108,-0.04166472814165123
2005-05-12,967191.5130501793,-0.004520255863539324,-0.03280848694982064,-0.04599664877350551
2005-05-13,966774.3504394181,-0.00043131334914803254,-0.03322564956058194,-0.04640812315402143
2005-05-16,968487.6743368902,0.0017722066133565306,-0.0315123256631098,-0.04471816132343198
2005-05-17,969857.0013828679,0.001413881748071999,-0.0301429986171321,-0.04336750576746251
2005-05-18,971755.0410367124,0.001957030419059924,-0.028244958963287603,-0.04149534687638834
2005-05-19,972491.9945121142,0.0007583737097114351,-0.02750800548788579,-0.04076844214682318
2005-05-20,972165.4494562445,-0.0003357817418677689,-0.0278345505437555,-0.041090534590173644
2005-05-23,974125.7074513673,0.002016383112791287,-0.025874292548632716,-0.03915700573742553
2005-05-24,973311.3912904884,-0.0008359456635318452,-0.02668860870951162,-0.039960218271814285
2005-05-25,972292.2170587707,-0.0010471204188481353,-0.02770778294122933,-0.04096549553016826
2005-05-26,974982.8370305056,0.0027672955974842317,-0.0250171629694943,-0.038311563568113494
2005-05-27,976081.5238668921,0.0011268781302169462,-0.023918476133107935,-0.037227857901015904
2005-05-31,972178.0110032712,-0.003999166840241486,-0.02782198899672883,-0.04107814432640644
2005-06-01,976581.2496356198,0.004529251415390956,-0.023418750364380236,-0.03673494615434747
2005-06-02,978532.3797077327,0.001997918834547363,-0.021467620292267342,-0.03481042076060792
2005-06-03,975244.2186309301,-0.0033602986932171897,-0.024755781369069974,-0.038053746042432945
2005-06-06,975000.1024310226,-0.00025031289111376864,-0.02499989756897747,-0.03829453359035706
2005-06-07,975488.4163387509,0.0005008347245407663,-0.02451158366124917,-0.03781287809799838
2005-06-08,974023.9633367411,-0.0015012510425354009,-0.025976036663258872,-0.03925736251786793
2005-06-09,976467.1672581544,0.0025083612040133207,-0.02353283274184559,-0.03684747295896629
2005-06-10,975491.5131359978,-0.0009991673605330709,-0.0245084868640022,-0.03780982352720064
2005-06-13,979640.8098140575,0.004253544620517191,-0.020359190185942455,-0.033717104678150256
2005-06-14,980452.1065509636,0.0008281573498964967,-0.019547893449036402,-0.032916870396310305
2005-06-15,981019.3102489682,0.000578512396694153,-0.018980689751031843,-0.03235740081720073
2005-06-16,982314.652437042,0.0013204043738395121,-0.01768534756295803,-0.031079721296926377
2005-06-17,983849.8347028288,0.001562821303721984,-0.01615016529717117,-0.029565472043761032
2005-06-20,983446.7827426883,-0.0004096681687832948,-0.016553217257311736,-0.029963028179752937
2005-06-21,984252.8866629692,0.0008196721311475308,-0.015747113337030716,-0.029167915907769126
2005-06-22,984252.8866629692,0.0,-0.015747113337030716,-0.029167915907769126
2005-06-23,970549.1200181941,-0.013923013923013872,-0.029450879981805955,-0.042684824531493804
2005-06-24,963898.7626758767,-0.0068521594684385345,-0.03610123732412329,-0.049244500775360245
2005-06-27,964301.8146360172,0.00041814760610492385,-0.03569818536398284,-0.04884694463936834
2005-06-28,972765.9057989665,0.008777429467084596,-0.02723409420103351,-0.04049826578353832
2005-06-29,969743.0160979131,-0.003107520198881386,-0.030256983902086865,-0.043479936803477726
2005-06-30,963697.2366958065,-0.006234413965087282,-0.036302763304193464,-0.0494432788433562
2005-07-01,966599.2108088178,0.0030112923462985997,-0.03340078919118228,-0.046580874664214456
2005-07-05,970948.9072574575,0.0044999999999999485,-0.029051092742542473,-0.042290488600203346
2005-07-06,964202.8602591427,-0.006947890818858493,-0.0357971397408573,-0.04894454972159146
2005-07-07,967622.0193380758,0.0035460992907800915,-0.03237798066192421,-0.04557201266386668
2005-07-08,978684.0045934477,0.011432134691332418,-0.02131599540655238,-0.034660863359462724
2005-07-11,983189.2494974536,0.0046033703247019275,-0.016810750502546434,-0.03021704982457829
2005-07-12,984796.4244046827,0.001634654679198988,-0.015203575595317265,-0.028631789587266754
2005-07-13,986805.3930387192,0.002039983680130586,-0.01319460696128083,-0.026650214290627083
2005-07-14,989818.845989774,0.003053745928338847,-0.010181154010226012,-0.023677851345667578
2005-07-15,989497.4110083282,-0.00032474122183878684,-0.01050258899167178,-0.02399490339312993
2005-07-18,985680.060590225,-0.0038578680203045224,-0.01431993940977494,-0.02776020224298381
2005-07-19,991104.7164475296,0.005503465144720776,-0.008895283552470379,-0.022409514403717634
2005-07-20,993716.5877862317,0.0026353131968375187,-0.00628341221376838,-0.019833257295923
2005-07-21,988492.8451088272,-0.005256773150020266,-0.011507154891172822,-0.0249857715115126
2005-07-22,994118.4141460318,0.005691056910569037,-0.005881585853968141,-0.019436910048570177
2005-07-25,991707.4559872298,-0.0024252223120452276,-0.008292544012770131,-0.021814993532688343
2005-07-26,992511.1087068304,0.0008103727714747766,-0.007488891293169542,-0.02102229903798236
2005-07-27,996328.4591249336,0.0038461538461538325,-0.0036715408750663814,-0.01725700018812848
2005-07-28,1002154.9413420385,0.005847953216374213,0.00215494134203853,-0.011509965101509367
2005-07-29,993917.5009661316,-0.00821972734562948,-0.0060824990338684826,-0.019635083672246756
2005-08-01,994520.2405058321,0.0006064281382656134,-0.005479759494167902,-0.01904056280121713
2005-08-02,1000547.6359028373,0.0060606060606061,0.0005476359028373512,-0.01309535409092133
2005-08-03,1002757.680881739,0.0022088353413654005,0.0027576808817391107,-0.010915444230479743
2005-08-04,994922.0668656324,-0.007814065317571672,-0.0050779331343675516,-0.018644215553864085
2005-08-05,988291.9319289268,-0.006663974151857821,-0.011708068071073163,-0.0251839451351894
2005-08-08,986282.8001299253,-0.0020329335230736545,-0.013717199870074803,-0.02716568137195452
2005-08-09,991908.3691671299,0.005703809329802301,-0.008091630832870123,-0.021616819909011986
2005-08-10,991506.5428073296,-0.00040510431436091565,-0.008493457192670473,-0.022013167156365032
2005-08-11,995323.8932254327,0.003850050658561255,-0.004676106774567312,-0.01824786830651115
2005-08-12,989296.4978284276,-0.006055712555510739,-0.010703502171572454,-0.02419307701680684
2005-08-15,994520.2405058319,0.005280259951259136,-0.005479759494168124,-0.019040562801217353
2005-08-16,981661.7969922211,-0.012929292929292902,-0.018338203007778886,-0.031723674716514716
2005-08-17,981661.7969922211,0.0,-0.018338203007778886,-0.031723674716514716
2005-08-18,981259.9706324209,-0.00040933278755628244,-0.018740029367579125,-0.03212002196386776
2005-08-19,983470.0156113228,0.0022522522522523403,-0.016529984388677144,-0.029940112103425842
2005-08-22,983670.9287912229,0.00020429009193034808,-0.016329071208777135,-0.029741938479749486
2005-08-23,982063.6233520217,-0.0016339869281044583,-0.017936376647978314,-0.03132732746916156
2005-08-24,972817.8340204227,-0.009414654113794496,-0.027182165979577344,-0.04044704563052426
2005-08-25,975068.9827272467,0.002314049586776834,-0.024931017272753264,-0.03822659251297511
2005-08-26,970247.8752724766,-0.004944375772558796,-0.02975212472752342,-0.04298196164764523
2005-08-29,975718.5929771638,0.00563847429519071,-0.0242814070228361,-0.03758584003836163
2005-08-30,971862.3152939277,-0.003952243721696114,-0.028137684706072363,-0.04138953535974155
2005-08-31,980225.8801090345,0.008605709557302221,-0.019774119890965558,-0.033140012122456874
2005-09-01,980386.3755458104,0.0001637331150226018,-0.01961362445418957,-0.0329817051248511
2005-09-02,979423.4423347157,-0.000982197667280471,-0.020576557665284212,-0.03393150823829505
2005-09-06,986409.286932635,0.007132609141217383,-0.013590713067365034,-0.0270409192829133
2005-09-07,987008.6849194281,0.0006076564715413735,-0.012991315080571941,-0.02644969440097067
2005-09-08,984771.8380414238,-0.002266288951841222,-0.015228161958576125,-0.028656040702611407
2005-09-09,989567.8047851322,0.004870129870129913,-0.010432195214867823,-0.023925469472266925
2005-09-12,992436.1172627702,0.0028985507246377384,-0.0075638827372298545,-0.021096267934505475
2005-09-13,987659.0481062707,-0.004813477737665384,-0.012340951893729302,-0.025808199256120323
2005-09-14,984789.3365863493,-0.0029055690072640195,-0.015210663413650738,-0.028638780759492444
2005-09-15,984151.1579964189,-0.000648035641960365,-0.015848842003581165,-0.029268257450778323
2005-09-16,991132.3680754368,0.007093635995135683,-0.00886763192456319,-0.02238223982021026
2005-09-19,987741.4946084851,-0.0034212115113705366,-0.012258505391514851,-0.02572687695505771
2005-09-20,981039.5329326278,-0.006785137318255363,-0.0189604670673722,-0.0323374538804031
2005-09-21,971848.5311984321,-0.009368635437881911,-0.028151468801567936,-0.041403131501890234
2005-09-22,974845.5969813219,0.003083881578947345,-0.025154403018678106,-0.038446932277492296
2005-09-23,975445.0101378998,0.0006148800983807323,-0.02455498986210025,-0.037855692432612775
2005-09-26,976244.2276800037,0.0008193363375665896,-0.02375577231999626,-0.037067372639440044
2005-09-27,976444.0320655298,0.00020466639377825224,-0.023555967934470123,-0.03687029269114672
2005-09-28,977243.2496076338,0.0008184980560670407,-0.022756750392366243,-0.03608197289797399
2005-09-29,984436.2074865695,0.007360457984052271,-0.01556379251343043,-0.028987094759418963
2005-09-30,986434.2513418294,0.0020296326364928063,-0.013565748658170618,-0.027016295276486968
2005-10-03,984835.8162576215,-0.0016204172574437736,-0.01516418374237849,-0.028592934862832542
2005-10-04,972842.6867720406,-0.012177795818956838,-0.027157313227959445,-0.04042253175916499
2005-10-05,960050.0153207543,-0.013149784261351938,-0.03994998467924571,-0.053040768448586295
2005-10-06,957051.732949359,-0.0031230480949406836,-0.04294826705064103,-0.05599816767266941
2005-10-07,959450.3588464751,0.0025062656641603454,-0.040549641153524885,-0.05363224829340296
2005-10-10,951454.9391894212,-0.008333333333333304,-0.048545060810578744,-0.06151864622429115
2005-10-11,950255.6262408631,-0.0012605042016806678,-0.04974437375913687,-0.06270160591392449
2005-10-12,942260.2065838091,-0.008413967185528004,-0.05773979341619084,-0.07058800384481279
2005-10-13,941860.4356009564,-0.00042426813746287984,-0.05813956439904355,-0.07098232374135727
2005-10-14,945698.2370363425,0.004074702886248005,-0.05430176296365752,-0.06719685273453069
2005-10-17,947049.234517823,0.0014285714285713347,-0.05295076548217703,-0.06586427680986573
2005-10-18,943004.8961497755,-0.004270462633451766,-0.05699510385022455,-0.0698534685103217
2005-10-19,949070.7761419367,0.0064325010579773245,-0.05092922385806331,-0.06387029996244042
2005-10-20,942430.0476791359,-0.006997084548104993,-0.05756995232086404,-0.0704204786215954
2005-10-21,943788.3614400979,0.0014412886816448367,-0.05621163855990208,-0.06908068617874386
2005-10-24,949768.0131493276,0.0063357972544877406,-0.05023198685067243,-0.06318257014608541
2005-10-25,948662.2541319397,-0.0011642411642410755,-0.05133774586806028,-0.06427325156129993
2005-10-26,947712.8006665867,-0.001000834028356934,-0.0522871993334133,-0.0652097587323811
2005-10-27,943433.8298274565,-0.004515050167224199,-0.056566170172543506,-0.06943038356753606
2005-10-28,948938.8559803609,0.005835095137420643,-0.051061144019639126,-0.06400042132365946
2005-10-31,952102.6446229294,0.0033340279224840508,-0.04789735537707063,-0.06087977259291932
2005-11-01,951000.8106055935,-0.001157263897499483,-0.048999189394406506,-0.061966582527509084
2005-11-02,954706.2645412174,0.0038963730569947508,-0.04529373545878268,-0.05831165439310848
2005-11-03,956509.0760424035,0.0018883415435138051,-0.04349092395759657,-0.05653342516905613
2005-11-04,955961.9411265876,-0.000572012257405552,-0.04403805887341239,-0.05707309961431195
2005-11-07,956196.6290008412,0.0002454991816693841,-0.043803370999158875,-0.05684161183189318
2005-11-08,956196.6290008412,0.0,-0.043803370999158875,-0.05684161183189318
2005-11-09,956509.4310058302,0.0003271314659578639,-0.04349056899416981,-0.05653307504574134
2005-11-10,959635.917399312,0.003268641470888678,-0.04036408260068802,-0.053449219928424
2005-11-11,960958.2120777953,0.0013779128672744,-0.039041787922204696,-0.052144955429034634
2005-11-14,960608.9138585425,-0.00036348949919229323,-0.03939108614145759,-0.05248949078449261
2005-11-15,958396.1553986542,-0.0023034956556879926,-0.04160384460134581,-0.054672077126189156
2005-11-16,959445.9199502065,0.0010953346855984147,-0.04055408004979344,-0.05363662666300073
2005-11-17,964341.2504184684,0.005102247418505845,-0.03565874958153159,-0.048808046584423614
2005-11-18,966664.497759368,0.0024091547881950337,-0.033335502240631976,-0.046516477935359846
2005-11-21,971883.4422583688,0.005398920215956782,-0.028116557741631132,-0.04136869647250341
2005-11-22,975749.3270724434,0.003977724741447863,-0.02425067292755656,-0.03755552501853565
2005-11-23,980774.9773307405,0.005150554675118935,-0.019225022669259406,-0.0325984021283775
2005-11-25,981934.7427749629,0.0011824990145841152,-0.018065257225037046,-0.03145445069218722
2005-11-28,974976.1501096286,-0.007086614173228312,-0.02502384989037143,-0.038318159309329136
2005-11-29,973623.0904247024,-0.0013877874702616921,-0.02637690957529759,-0.03965276931821793
2005-11-30,967244.3804814792,-0.00655151876116733,-0.032755619518520795,-0.04594450221726476
2005-12-01,977682.2694794807,0.010791366906474753,-0.02231773052051933,-0.035648939291551884
2005-12-02,978842.0349237032,0.0011862396204034287,-0.02115796507629686,-0.03450498785536149
2005-12-05,976909.0925166659,-0.001974723538704537,-0.02309090748333409,-0.03641157358234526
2005-12-06,978455.4464422958,0.001582904629995996,-0.021544553557704238,-0.03488630500075818
2005-12-07,972656.6192211838,-0.005926511260371359,-0.02734338077881615,-0.04060606218170981
2005-12-08,971690.1480176651,-0.000993640699523124,-0.02830985198233482,-0.04155935504520181
2005-12-09,973623.0904247025,0.001989258006763528,-0.02637690957529748,-0.03965276931821782
2005-12-12,981354.860052852,0.00794123486202114,-0.018645139947148004,-0.032026426410282194
2005-12-13,987346.9815146677,0.006105968091392633,-0.01265301848533229,-0.02611601065663205
2005-12-14,991212.8663287424,0.003915426781519127,-0.008787133671257608,-0.022302839202664293
2005-12-15,987926.8642367788,-0.0033151326053042496,-0.012073135763221221,-0.025544034938537075
2005-12-16,985220.7448669266,-0.002739189982390866,-0.014779255133073432,-0.028213254956314437
2005-12-19,980001.8003679258,-0.005297233666862855,-0.019998199632074165,-0.033361036419170875
2005-12-20,980388.3888493332,0.00039447731755415383,-0.019611611150666786,-0.03297971927377419
2005-12-21,981934.742774963,0.001577287066246047,-0.018065257225036935,-0.03145445069218711
2005-12-22,986187.2160704451,0.004330708661417271,-0.013812783929554873,-0.027259962092822554
2005-12-23,986960.39303326,0.0007840062720501084,-0.013039606966740003,-0.02649732780202907
2005-12-27,977295.6809980733,-0.009792401096748948,-0.02270431900192671,-0.03603025643694857
2005-12-28,978262.152201592,0.000988924050632889,-0.02173784779840804,-0.03507696357345658
2005-12-29,974202.9731468136,-0.004149377593360981,-0.02579702685318641,-0.03908079360012284
2005-12-30,970143.7940920352,-0.004166666666666652,-0.029856205907964894,-0.043084623626789
2006-01-03,985607.3333483338,0.015939430165371693,-0.014392666651666164,-0.02783193781091786
2006-01-04,990053.1008845196,0.0045106883702685785,-0.009946899115480412,-0.02344679063885502
2006-01-05,990632.9836066308,0.0005857087075360479,-0.009367016393369232,-0.022874814920759823
2006-01-06,998751.3417161877,0.00819512195121952,-0.001248658283812376,-0.014867154867427512
2006-01-09,1001264.1668453362,0.0025159667118250795,0.0012641668453361454,-0.012388593422348437
2006-01-10,1002037.3438081512,0.0007722007722008595,0.0020373438081511264,-0.01162595913155473
2006-01-11,1004936.7574187072,0.0028935185185186008,0.004936757418707138,-0.008766080541078858
2006-01-12,1000104.4014011138,-0.00480861704173885,0.00010440140111378504,-0.01353254485853872
2006-01-13,999524.5186790025,-0.0005798221878624554,-0.0004754813209975062,-0.014104520576633917
2006-01-17,997514.2585756837,-0.0020112163991491405,-0.0024857414243163456,-0.0160873697326972
2006-01-18,993955.851759516,-0.003567274137262544,-0.0060441482404839375,-0.01959725581197569
2006-01-19,997440.0202759077,0.003505355404089583,-0.002559979724092276,-0.016160595754451945
2006-01-20,979244.91802364,-0.0182418008926839,-0.02075508197635989,-0.03410759827707599
2006-01-23,982729.0865400317,0.0035580154180667733,-0.01727091345996834,-0.030670938219552246
2006-01-24,983696.9111279182,0.0009848335631277294,-0.016303088872081872,-0.02971631042579581
2006-01-25,984084.0409630728,0.00039354584809125903,-0.01591595903692722,-0.029334459308293148
2006-01-26,989310.2937376604,0.00531077891424081,-0.01068970626233956,-0.02417946922200742
2006-01-27,998214.279946217,0.009000195656427401,-0.0017857200537830797,-0.01539689351944673
2006-01-30,997633.585193485,-0.0005817335660267542,-0.002366414806515005,-0.015969670195700725
2006-01-31,993762.2868419386,-0.0038804811796663286,-0.006237713158061431,-0.01978818137072713
2006-02-01,996665.7606055983,0.0029216984807167723,-0.0033342393944016946,-0.016924297989457382
2006-02-02,984858.300633382,-0.011846960574868892,-0.015141699366617911,-0.028570757073287933
2006-02-03,979825.6127763718,-0.0051100628930818015,-0.020174387223628187,-0.03353482160082222
2006-02-06,982341.9567048769,0.0025681548794942444,-0.017658043295123105,-0.03105278933705513
2006-02-07,975373.6196720934,-0.007093596059113416,-0.02462638032790654,-0.03792610945210273
2006-02-08,982044.1668921174,0.006838966202783459,-0.017955833107882624,-0.03134651863006532
2006-02-09,980495.5066644144,-0.0015769761482357092,-0.01950449333558557,-0.032874062066091225
2006-02-10,982044.7786480833,0.0015800908552241477,-0.017955221351916628,-0.03134591521571173
2006-02-13,980108.952157549,-0.0019712201852947198,-0.019891047842450993,-0.03325534570020661
2006-02-14,989788.0846102209,0.0098755678451512,-0.01021191538977917,-0.02370819327773177
2006-02-15,992885.4069950759,0.0031292783101897204,-0.007114593004924119,-0.020653104502539876
2006-02-16,1000241.5476591066,0.007408851627997759,0.0002415476591064447,-0.013397268661458961
2006-02-17,998112.1385195188,-0.0021288949100057852,-0.0018878614804812566,-0.015497642194403416
2006-02-21,995789.1467308775,-0.002327385570209506,-0.0042108532691225165,-0.017788958775797448
2006-02-22,1000127.9284633754,0.0043571289632367005,0.000127928463375504,-0.013509338600068421
2006-02-23,998889.6195560112,-0.0012381505126717318,-0.001110380443988812,-0.014730762518226692
2006-02-24,1000592.8221625006,0.001705095911644916,0.0005928221625006724,-0.01305078396952708
2006-02-27,1001211.9051151148,0.0006187161639599204,0.0012119051151147087,-0.01244014253656145
2006-02-28,994093.5515393349,-0.007109737248840786,-0.005906448460665015,-0.019461433640629244
2006-03-01,999984.4762891976,0.00592592592592589,-0.000015523710802378687,-0.013650834728870076
2006-03-02,999674.8835720802,-0.0003095975232197956,-0.0003251164279198804,-0.01395620598746794
2006-03-03,996578.7166852909,-0.0030971738288811945,-0.003421283314709034,-0.017010155020414253
2006-03-06,992240.7137210954,-0.004352895452778838,-0.0077592862789046535,-0.021289007046753627
2006-03-07,990689.731753575,-0.0015631105900743014,-0.009310268246425002,-0.02281884056446104
2006-03-08,992240.7137210954,0.0015655577299413803,-0.0077592862789046535,-0.021289007046753627
2006-03-09,986424.5313428944,-0.0058616647127783805,-0.013575468657105572,-0.027025882738155982
2006-03-10,994954.9321642559,0.00864779874213828,-0.005045067835744099,-0.018611798390765877
2006-03-13,1004842.4422071975,0.009937646141854994,0.004842442207197539,-0.008859109715381841
